Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > NL,NL > NO2
08-01-2019,07 - 08,0,"3233,9","105,7",0,150,0,0,"202,6",0,1532,0,556,"67,5",0,0,100,0,"1275,5",0,0,0,150,"456,8",0
08-01-2019,08 - 09,0,"3294,7","70,9",0,150,0,0,"60,1",0,1532,0,"589,3",0,0,0,100,0,"1385,3",0,0,0,150,723,0
08-01-2019,09 - 10,0,"3026,7",0,"185,5","107,5",0,"0,1",0,0,1532,0,"556,4",0,0,0,100,0,"1286,2",0,0,0,150,723,0
08-01-2019,10 - 11,0,3028,0,"297,4","79,5",0,0,0,0,1532,0,"568,3",0,0,0,100,0,"1112,4",0,0,0,150,723,0
08-01-2019,11 - 12,0,"2829,5",0,"448,9","78,1",0,0,0,0,1532,0,"525,3",0,0,0,100,0,"1056,9",0,0,0,150,"545,3",0
08-01-2019,12 - 13,0,"3134,5",0,"355,7","1,8",0,0,0,0,1532,0,"532,5",0,0,0,100,0,"788,5",0,0,0,150,0,"73,7"
08-01-2019,13 - 14,0,"3291,3",0,"221,4",0,0,109,0,0,1532,0,"445,4",0,"8,7",0,100,0,"713,5",0,0,0,150,0,"305,7"
08-01-2019,14 - 15,0,"3009,9",0,"539,6",0,0,"88,5",0,0,1532,0,"456,8",0,"4,8",0,100,0,"758,9",0,0,0,150,"28,6",0
08-01-2019,15 - 16,0,"2855,9",0,"666,5",0,0,"56,6",0,0,1532,0,"459,8","0,1",0,0,100,0,"861,7",0,0,0,150,"178,2",0
08-01-2019,16 - 17,0,"2709,8",0,"895,5","46,7",0,0,0,0,1532,0,"490,2",0,0,0,100,0,"941,3",0,0,0,150,"701,2",0
08-01-2019,17 - 18,0,"2583,7",0,"924,6","113,7",0,0,0,0,1532,0,"434,4",0,0,0,100,0,"908,8",0,0,0,150,723,0
08-01-2019,18 - 19,0,"2666,4",0,"814,6",0,0,"70,5",0,0,1532,0,"431,7",0,8,0,100,0,"787,9",0,0,0,150,"486,6",0
08-01-2019,19 - 20,0,"2826,2",0,"701,3",0,0,"273,9",0,0,1532,0,"301,3",0,"37,5",0,100,0,"612,1",0,0,0,150,0,"19,4"
08-01-2019,20 - 21,0,"2501,9",0,"935,7",0,0,"384,9",0,0,1532,0,193,0,"6,6",0,100,0,"593,1",0,0,0,150,0,0
08-01-2019,21 - 22,0,2401,0,"969,4",0,0,"358,8",0,0,1532,0,"127,5",0,0,0,50,0,"560,7",0,0,0,150,"129,6",0
08-01-2019,22 - 23,0,"2101,4",0,"1154,1",0,0,"500,6",0,0,1532,0,"20,5",0,0,50,0,0,"529,7",0,0,0,"0,1","144,6",0
08-01-2019,23 - 00,0,"2042,6",0,1170,0,250,"863,7",0,0,1532,0,0,0,"264,1",100,0,0,"345,4",0,0,100,0,0,"94,3"
09-01-2019,00 - 01,0,"1801,8",0,1665,0,250,"785,3",0,0,1532,0,0,0,"30,2",100,0,0,0,0,"58,1",100,0,0,"713,3"
09-01-2019,01 - 02,0,"1737,5",0,1575,0,250,"932,9",0,0,1532,0,0,0,"255,3",100,0,0,0,0,"86,5",100,0,0,723
09-01-2019,02 - 03,0,"1575,7",0,1667,0,250,"954,5",0,0,1532,0,0,0,"263,8",100,0,0,0,0,"153,7",100,0,0,723
09-01-2019,03 - 04,0,"1490,8",0,1767,0,250,"934,5",0,0,1532,0,0,0,"267,1",100,0,0,0,0,"177,9",100,0,0,723
09-01-2019,04 - 05,0,"1304,1",0,1977,0,250,"822,3",0,0,1532,0,"0,1",0,"81,1",100,0,0,0,0,"299,4",100,0,0,723
09-01-2019,05 - 06,0,"2228,4",0,"1032,8",0,0,"460,4",0,0,1532,0,"163,1","25,1",0,50,0,0,127,0,0,0,0,0,"586,1"
09-01-2019,06 - 07,0,"2603,5",0,731,0,0,"136,2",0,0,1532,0,"451,7","17,8",0,0,50,0,"509,6",0,0,0,0,"32,9",0
09-01-2019,07 - 08,0,"2782,5",0,"900,1",150,0,0,59,0,1532,0,"608,8",0,0,0,100,0,"692,2",0,0,0,150,"651,9",0
09-01-2019,08 - 09,0,"2906,4",0,"821,6","52,8",0,0,0,0,"1412,3",0,"631,9",0,0,0,100,0,"837,4",0,0,0,150,723,0
09-01-2019,09 - 10,0,"2962,9",0,"768,3",0,0,2,0,0,1532,0,"722,1",0,"63,9",0,100,0,"799,7",0,0,0,150,723,0
09-01-2019,10 - 11,0,"3022,9",0,"607,6",0,0,"24,1",0,0,1532,0,"711,1",0,"88,4",0,100,0,827,0,0,0,150,723,0
09-01-2019,11 - 12,0,"3091,2",0,"509,4",0,0,"4,7",0,0,1532,0,731,0,"26,7",0,100,0,"779,6",0,0,0,150,"621,2",0
09-01-2019,12 - 13,0,3300,0,"122,9",0,0,"65,5",0,0,1532,0,"690,5",0,0,0,100,0,"934,8",0,"211,2",0,150,"2,2",0
09-01-2019,13 - 14,0,3300,0,"54,2",0,0,"129,2",0,0,1532,0,"677,2","0,2",0,0,100,0,961,0,"147,2",0,150,0,0
09-01-2019,14 - 15,0,"3226,2",0,"251,8",0,0,"92,5",0,0,1532,0,"709,4",0,"12,3",0,100,0,"822,8",0,0,0,150,"454,7",0
09-01-2019,15 - 16,0,"3119,1",0,"158,3","10,9",0,0,0,0,"1336,4",0,"753,7",0,0,0,100,0,"1064,7",0,0,0,150,723,0
09-01-2019,16 - 17,0,"3097,7","165,3",0,150,0,0,"304,1",0,"736,4",0,"905,5","102,2",0,0,100,0,"1512,6",0,0,0,150,723,0
09-01-2019,17 - 18,0,"2638,5","274,1",0,150,0,0,"459,5",0,"136,4",0,"939,6","147,3",0,0,100,0,"2050,3",0,0,0,150,723,0
09-01-2019,18 - 19,0,"2469,6",0,"36,5",150,0,0,"544,5",0,"0,1",0,"982,1","216,3",0,0,100,0,"1788,3",0,"0,2",0,150,723,0
09-01-2019,19 - 20,0,"2674,5","235,3",0,150,0,0,600,"96,6",0,0,"963,7","267,8",0,0,100,0,"1813,3",0,0,0,150,"454,1",0
09-01-2019,20 - 21,0,"2645,2",0,"2,6",150,0,0,"567,7",0,0,0,"916,6","303,2",0,0,100,0,"1572,3",0,0,0,150,"142,1",0
09-01-2019,21 - 22,0,"2540,8",0,"245,8",150,0,0,"549,3",0,0,0,"885,9","312,7",0,0,50,0,"1374,8",0,0,0,150,0,"60,1"
09-01-2019,22 - 23,0,"2120,4",0,713,150,0,0,"452,7",0,"302,7",0,"897,6","315,7",0,50,0,0,"1318,3",0,0,100,0,"338,8",0
09-01-2019,23 - 00,0,"1663,9",0,"1380,5",150,0,0,"320,8",0,"447,9",0,"693,9","448,2",0,100,0,0,"965,1",0,0,100,0,0,0
10-01-2019,00 - 01,0,"1438,1",0,"1717,1",150,0,0,600,0,"489,3",0,"765,9",600,0,100,0,0,"671,1",0,0,100,0,0,0
10-01-2019,01 - 02,0,1356,0,"1749,7",150,0,0,600,0,"510,5",0,"701,1",600,0,100,0,0,"580,8",0,0,100,0,0,0
10-01-2019,02 - 03,0,"1284,6",0,"1843,3",150,0,0,"562,4",0,"559,1",0,"633,5","599,9",0,100,0,0,"483,4",0,0,100,0,0,0
10-01-2019,03 - 04,0,"1320,7",0,1666,150,0,0,600,0,"408,5",0,"645,6",600,0,100,0,0,"617,7",0,0,100,0,0,0
10-01-2019,04 - 05,0,"1219,5",0,"1781,1",150,0,0,600,0,362,0,"645,4",600,0,100,0,0,"652,9",0,0,100,0,0,0
10-01-2019,05 - 06,0,"1809,4",0,840,150,0,0,600,238,0,0,"691,8",600,0,50,0,0,"1105,4",0,0,100,0,0,0
10-01-2019,06 - 07,0,"2525,2","1261,2",0,150,0,0,600,838,0,0,"816,4",600,0,0,50,0,"2614,7","0,1",0,100,0,619,0
10-01-2019,07 - 08,0,"2422,5","1784,7",0,150,0,0,600,1438,0,0,"892,1","283,3",0,0,100,0,"3547,2",0,0,0,150,0,0
10-01-2019,08 - 09,0,"2255,8","1435,6",0,150,0,0,"508,4",1532,0,0,"968,8","180,7",0,0,100,0,"3534,3",0,0,0,150,0,0
10-01-2019,09 - 10,0,"2148,4","1427,8",0,150,0,0,"500,5",1532,0,0,"947,8","154,9",0,0,100,0,"3601,6",0,0,0,150,"129,8",0
10-01-2019,10 - 11,0,"1839,5","1135,3",0,150,0,0,"454,2",1532,0,0,"909,1","132,8",0,0,100,0,"3602,1",0,0,0,150,453,0
10-01-2019,11 - 12,0,"1666,9","1085,1",0,150,0,0,"452,9",1532,0,0,"923,5",124,0,0,100,0,"3612,6",0,0,0,150,"700,5",0
10-01-2019,12 - 13,0,"1511,6","949,4",0,150,0,0,"492,9",1532,0,0,"911,8","151,3",0,0,100,0,"3586,3",0,0,0,150,723,0
10-01-2019,13 - 14,0,"1509,3","999,2",0,150,0,0,"425,1","1531,9",0,0,"937,3",123,0,0,100,0,"3553,6",0,0,0,150,723,0
10-01-2019,14 - 15,0,"1754,1","1092,2",0,150,0,0,"386,7","1288,5",0,0,"916,7","113,6",0,0,100,0,3412,0,0,0,150,723,0
10-01-2019,15 - 16,0,"2025,8","1299,7",0,150,0,0,413,"1149,1",0,0,"885,3",130,0,0,100,0,"3413,3",0,0,0,150,723,0
10-01-2019,16 - 17,0,"2235,2","1348,3",0,150,0,0,"460,8","1082,5",0,0,"844,1",137,0,0,100,0,"3351,7",0,0,0,150,723,0
10-01-2019,17 - 18,0,"2342,3",1508,0,150,0,0,"497,7","1070,9",0,0,"878,6","154,9",0,0,100,0,"3376,6",0,0,0,150,723,0
10-01-2019,18 - 19,0,"2644,6","1302,3",0,150,0,0,"545,8","748,9",0,0,"885,6","161,4",0,0,100,0,"2855,1","0,1",0,0,150,723,0
10-01-2019,19 - 20,0,"1984,6","227,8",0,150,0,0,"587,7","1117,3",0,0,"870,5","170,8",0,0,100,0,"2477,2",0,0,0,150,723,0
10-01-2019,20 - 21,0,"1662,9",0,"776,8",150,0,0,600,"901,1",0,0,"839,4","191,2",0,0,100,0,"1710,5",0,0,0,150,723,0
10-01-2019,21 - 22,0,"1518,1",0,"1617,1",150,0,0,600,"323,1",0,0,"691,2","428,3",0,0,50,0,"1142,5",0,0,0,150,723,0
10-01-2019,22 - 23,0,"980,6",0,2095,150,0,0,600,0,"177,7",0,"781,9","343,7",0,50,0,0,"1070,7",0,0,100,0,723,0
10-01-2019,23 - 00,0,"1567,5",0,1635,150,0,0,"185,5",0,436,0,"651,7",0,0,100,0,0,"673,8",0,0,100,0,119,0
11-01-2019,00 - 01,0,"1514,7",0,"1897,9",150,0,0,0,0,920,0,"558,4","207,3",0,50,0,0,"95,3",0,0,"99,9",0,0,500
11-01-2019,01 - 02,0,"1314,5",0,2052,0,0,"119,5",0,0,1520,0,"433,2",0,0,50,0,0,0,0,"242,3","99,9",0,0,723
11-01-2019,02 - 03,0,"1429,1",0,1819,0,0,"309,9",0,0,1532,0,"297,9",0,"110,4",50,0,0,0,0,120,100,0,0,"540,6"
11-01-2019,03 - 04,0,"1405,4",0,1773,0,0,"676,5",0,0,1532,0,"26,4",0,"46,6",50,0,0,"23,2",0,0,100,0,0,0
11-01-2019,04 - 05,0,"1252,1",0,1978,0,"0,1","216,5",0,0,1532,0,"324,7",0,0,50,0,0,0,0,"217,7",100,0,0,"480,2"
11-01-2019,05 - 06,0,"1609,4",0,"1730,2",150,0,0,0,0,932,0,"536,4","168,6",0,50,0,0,"57,2",0,0,100,0,0,723
11-01-2019,06 - 07,0,"1853,3",0,"1377,3",150,0,0,600,0,332,0,840,"388,2",0,0,50,0,"598,1",0,0,100,0,0,104
11-01-2019,07 - 08,0,3227,"12,7",0,150,0,0,600,0,0,0,"797,1","177,7",0,0,100,0,"1016,5",0,0,0,300,"120,8",0
11-01-2019,08 - 09,0,"2763,3",0,"110,4",150,0,0,"514,9",0,0,0,746,"35,9",0,0,100,0,1615,0,0,0,300,723,0
11-01-2019,09 - 10,0,"2667,7",0,347,150,0,0,"473,8",0,0,0,"730,1","18,8",0,0,100,0,"1478,2",0,"0,1",0,300,723,0
11-01-2019,10 - 11,0,"2676,7",0,224,150,0,0,"482,5",0,0,0,"778,3","67,6",0,0,100,0,"1407,3","0,1",0,0,300,723,0
11-01-2019,11 - 12,0,"2691,5",0,"218,9",150,0,0,474,0,0,0,"782,4","69,8",0,0,100,0,"1314,3",0,0,0,300,723,0
11-01-2019,12 - 13,0,"2324,7",0,"1079,1",150,0,0,"442,6",0,"334,8",0,"830,9","72,2",0,0,100,0,"876,3",0,0,0,300,"716,1",0
11-01-2019,13 - 14,0,"1857,8",0,"1917,1",150,0,0,"401,9",0,"934,8",0,824,"64,7",0,0,100,0,"536,3",0,0,0,300,"678,5",0
11-01-2019,14 - 15,0,2150,0,2095,150,0,0,"309,9",0,1532,0,"790,4","37,7",0,0,100,0,141,0,0,0,300,"452,6",0
11-01-2019,15 - 16,0,"2489,1",0,"1888,3",150,0,0,"248,3",0,1532,0,"771,1","33,6",0,0,100,0,"64,6",0,0,0,300,"85,7",0
11-01-2019,16 - 17,0,2559,0,"1803,3",150,0,0,"401,5",0,1532,0,"809,9","42,8",0,0,100,0,"183,6",0,0,0,300,"117,6",0
11-01-2019,17 - 18,0,"2592,3",0,"1222,8",150,0,0,"416,5",0,932,0,"810,1","59,1",0,0,100,0,"653,6",0,0,0,300,723,0
11-01-2019,18 - 19,0,"2384,4",0,"1665,5",150,0,0,"447,2",0,"1057,7",0,"845,2","67,9",0,0,100,0,"382,6",0,0,0,300,"197,1",0
11-01-2019,19 - 20,0,2206,0,"2094,9",150,0,0,491,0,"1232,5",0,"864,3","77,9",0,0,100,0,"35,6",0,0,0,300,"176,6",0
11-01-2019,20 - 21,0,2057,0,2095,150,0,0,"237,8",0,1532,0,"815,7","17,9",0,0,100,0,"28,2",0,0,0,300,"167,8",0
11-01-2019,21 - 22,0,"1967,5",0,2095,150,0,0,59,0,1532,0,"732,7","7,8",0,0,50,0,"26,7",0,0,0,200,0,94
11-01-2019,22 - 23,0,"1714,7",0,2095,0,0,"222,6",0,0,1532,0,702,0,"43,9",50,0,0,"171,1",0,0,100,0,0,"297,9"
11-01-2019,23 - 00,0,"1764,4",0,2095,0,0,704,0,0,1532,0,"356,7",0,"595,3",100,0,0,"12,1",0,0,100,0,0,"607,8"
12-01-2019,00 - 01,0,"1690,9",0,1888,0,0,"380,7",0,0,1532,0,"425,1",0,150,50,0,0,"165,1",0,0,100,0,0,"64,6"
12-01-2019,01 - 02,0,"1717,8",0,1837,0,"111,8",700,0,0,1532,0,"166,8",0,150,50,0,0,"99,8",0,0,100,0,0,185
12-01-2019,02 - 03,0,"1622,6",0,1794,0,150,700,0,0,1532,0,"165,9",0,150,50,0,0,"147,2",0,0,100,0,0,"49,7"
12-01-2019,03 - 04,0,"1685,8",0,1804,0,150,700,0,0,1532,0,"180,2",0,150,50,0,0,"46,7",0,0,100,0,0,"668,7"
12-01-2019,04 - 05,0,"1581,3",0,1884,0,150,700,0,0,1532,0,"213,5",0,150,50,0,0,"80,3",0,0,100,0,0,"262,4"
12-01-2019,05 - 06,0,"1593,9",0,1976,0,150,700,0,0,1532,0,"271,8",0,150,50,0,0,"53,9",0,0,100,0,0,723
12-01-2019,06 - 07,0,1586,0,2035,0,150,700,0,0,1532,0,375,0,150,0,50,0,"80,6",0,0,100,0,0,619
12-01-2019,07 - 08,0,"1525,4",0,2082,0,0,"673,8",0,0,1532,0,"277,2",0,150,0,100,0,"219,3",0,0,0,100,0,0
12-01-2019,08 - 09,0,"1642,3",0,2095,0,0,"47,7",0,0,1532,0,"876,7",0,150,0,100,0,"411,3",0,0,0,100,0,0
12-01-2019,09 - 10,0,"1657,1",0,2095,150,0,0,"392,9",0,"1107,3",0,"957,8",0,0,0,100,0,"654,8",0,0,0,100,0,0
12-01-2019,10 - 11,0,"1909,2",0,"1910,9",150,0,0,"391,3",0,"1139,8",0,986,0,0,0,100,0,"765,7",0,"0,1",0,100,0,0
12-01-2019,11 - 12,0,"2101,8",0,"1719,6",150,0,0,"383,8",0,"1292,7",0,1000,"1,3",0,0,100,0,"758,5",0,0,0,100,0,0
12-01-2019,12 - 13,0,"2030,6",0,"1777,8",150,0,0,"366,1",0,1478,0,"979,8",0,0,0,100,0,"756,2",0,0,0,100,"271,1",0
12-01-2019,13 - 14,0,"2174,5",0,"1699,1",150,0,0,"241,4",0,1532,0,"869,2",0,0,0,100,0,"652,5",0,0,0,100,0,0
12-01-2019,14 - 15,0,"2120,6",0,"1659,1",150,0,0,"330,2",0,1532,0,888,0,0,0,100,0,"713,1",0,0,0,100,"168,8",0
12-01-2019,15 - 16,0,"2445,4",0,"1200,8",150,0,0,"415,3",0,1532,0,"945,8","97,3",0,0,100,0,808,0,0,0,100,"257,5",0
12-01-2019,16 - 17,0,3300,0,"395,4",150,0,0,"474,6",0,"1330,9",0,1000,"121,8",0,0,100,0,"880,2",0,"0,2",0,100,1,0
12-01-2019,17 - 18,0,"3033,5",0,185,150,0,0,"525,9",0,"1215,6",0,1000,"160,9",0,0,100,0,"1418,5",0,0,0,100,620,0
12-01-2019,18 - 19,0,3300,0,"348,1",150,0,0,"515,6",0,"1037,2",0,"999,9","135,8",0,0,100,0,"1028,9",0,0,0,100,1,0
12-01-2019,19 - 20,0,"3084,3",0,"640,5",150,0,0,"461,6",0,"1212,5",0,"960,9","141,4",0,0,100,0,"834,6",0,0,0,100,0,"494,6"
12-01-2019,20 - 21,0,"2349,2",0,1517,150,0,0,"327,1",0,"1213,8",0,"834,4","32,8",0,0,100,0,"634,2","0,1",0,0,100,0,"502,4"
12-01-2019,21 - 22,0,"2164,6",0,1595,150,0,0,"103,7",0,1532,0,"697,5","30,1",0,0,50,0,"647,4",0,0,0,100,0,0
12-01-2019,22 - 23,0,2210,0,1480,0,0,"198,3",0,0,1532,0,"710,6",0,"30,4",50,0,0,676,0,0,100,0,0,415
12-01-2019,23 - 00,0,"2187,2",0,1323,0,0,"542,2",0,0,1532,0,"441,7",0,150,50,0,0,"695,5",0,0,100,0,0,"328,8"
13-01-2019,00 - 01,0,"2044,2",0,1224,0,0,0,0,0,1532,0,"737,7","93,8",0,0,50,0,"678,3",0,0,200,0,"290,2",0
13-01-2019,01 - 02,0,"2138,5",0,1239,0,0,"76,1",0,0,1532,0,"668,4",0,0,0,50,0,"541,7",0,0,200,0,0,"237,1"
13-01-2019,02 - 03,0,"2230,6",0,1194,0,0,"53,5",0,0,1532,0,"643,1",0,0,0,50,0,"412,6",0,0,200,0,0,723
13-01-2019,03 - 04,0,"2154,8",0,1256,0,0,"18,1",0,0,1532,0,"641,5",0,0,0,50,0,"349,7",0,0,200,0,0,723
13-01-2019,04 - 05,0,"2118,9",0,1278,0,0,"387,4",0,0,1532,0,"370,3",0,0,0,50,0,"328,9",0,0,200,0,0,723
13-01-2019,05 - 06,0,"2084,3",0,1344,"0,1",0,"541,5",0,0,1532,0,"268,6",0,0,0,50,0,"305,1",0,0,200,0,0,723
13-01-2019,06 - 07,0,"1927,2",0,1696,0,0,"448,1",0,0,1532,0,"390,3",0,"103,7",0,50,0,"179,8",0,0,200,0,0,723
13-01-2019,07 - 08,0,"2101,6",0,1687,0,0,"234,9",0,0,1532,0,"370,8",0,"5,7",0,100,0,"98,8",0,0,0,100,0,723
13-01-2019,08 - 09,0,"2215,9",0,1507,90,0,0,0,0,1532,0,"476,9",0,0,0,150,0,"265,6",0,0,0,100,0,723
13-01-2019,09 - 10,0,"1741,3",0,2031,150,0,0,"53,9",0,1532,0,"448,4","83,7",0,0,150,0,"404,3",0,0,0,100,0,"310,7"
13-01-2019,10 - 11,0,"1832,7",0,"1846,9",150,0,0,"194,7",0,1532,0,"512,6","140,5",0,0,150,0,"534,1",0,0,0,100,0,0
13-01-2019,11 - 12,0,"1771,1",0,"1821,1",150,0,0,"298,5",0,1532,0,"549,4","181,6",0,0,150,0,"618,7",0,0,0,100,"282,4",0
13-01-2019,12 - 13,0,"1458,4",0,"2061,9",150,0,0,"267,8",0,1532,0,"555,3","171,2",0,0,150,0,658,0,0,0,100,"611,6",0
13-01-2019,13 - 14,0,"1619,9",0,"1997,4",150,0,0,"49,3",0,1532,0,"487,3","71,3",0,0,150,0,"537,9",0,0,0,100,"185,8",0
13-01-2019,14 - 15,0,"1561,8",0,2095,0,0,"63,4",0,0,1532,0,"538,4",0,0,0,150,0,"460,5",0,0,0,100,0,0
13-01-2019,15 - 16,0,"1656,6",0,"2005,9","78,5",0,0,"0,1",0,1532,0,"556,8",0,0,0,150,0,"497,2",0,0,0,100,"88,8",0
13-01-2019,16 - 17,0,"1865,8",0,"1746,9",150,0,0,"189,9",0,1532,0,"617,8","133,3",0,0,150,0,"693,4",0,0,0,100,"414,7",0
13-01-2019,17 - 18,0,"1602,9",0,"2066,3",150,0,0,"230,5",0,1532,0,"646,5","137,8",0,0,150,0,"695,2",0,0,0,100,723,0
13-01-2019,18 - 19,0,"1640,9",0,2095,150,0,0,0,0,1532,0,"532,8","2,2",0,0,150,0,"631,3",0,0,0,100,"352,9",0
13-01-2019,19 - 20,0,"1927,9",0,1769,0,0,"206,2",0,0,1532,0,"506,5",0,"49,6",0,150,0,607,0,0,0,100,"235,1",0
13-01-2019,20 - 21,0,"2082,6",0,1653,0,"25,2",700,0,0,1532,0,"137,4",0,"147,8",0,100,0,"578,5",0,0,0,100,0,"51,6"
13-01-2019,21 - 22,0,2212,0,1656,0,150,700,0,0,1532,0,"105,2",0,150,0,50,0,"449,1",0,0,0,100,0,"535,7"
13-01-2019,22 - 23,0,"2202,4",0,1333,0,150,700,0,0,1532,0,"334,7",0,150,0,50,0,"646,4",0,0,200,0,0,723
13-01-2019,23 - 00,0,"2432,4",0,881,0,150,700,0,0,1532,0,"290,8",0,150,0,50,0,"625,4",0,0,200,0,0,723
14-01-2019,00 - 01,0,"1989,5",0,1371,0,150,700,0,0,1532,0,"148,2",0,150,0,0,0,"392,4",0,0,100,0,0,"710,1"
14-01-2019,01 - 02,0,"2011,1",0,1384,0,150,700,0,0,1532,0,"98,9",0,150,0,0,0,291,0,0,100,0,0,723
14-01-2019,02 - 03,0,"1957,7",0,1302,0,150,700,0,0,1532,0,"42,6",0,150,0,0,0,"371,1",0,0,100,0,0,"640,1"
14-01-2019,03 - 04,0,"1974,4",0,1334,0,150,700,0,0,1532,0,"28,7",0,150,0,0,0,"323,9",0,0,100,0,0,"701,3"
14-01-2019,04 - 05,0,"2070,1",0,1386,0,150,700,0,0,1532,"5,3",0,0,150,0,0,0,"272,2",0,0,100,0,0,723
14-01-2019,05 - 06,0,"1863,4",0,1583,0,150,700,0,0,1532,"40,1",0,0,150,0,0,0,"494,9",0,0,100,0,0,"205,1"
14-01-2019,06 - 07,0,"1779,8",0,1987,0,0,"357,7",0,0,1532,0,"400,1",0,150,0,50,0,"631,3",0,0,100,0,"140,8",0
14-01-2019,07 - 08,0,2824,0,"1118,2",150,0,0,"406,8",0,"1069,7",0,"780,3","52,8",0,0,100,0,"973,1",0,0,0,200,532,0
14-01-2019,08 - 09,0,3100,0,952,150,0,0,"406,7",0,"1255,6",0,"756,7","27,7",0,0,100,0,"1006,6",0,0,0,200,532,0
14-01-2019,09 - 10,0,"2721,6",0,"1517,7",150,0,0,"67,6",0,1532,0,"557,5",0,0,0,100,0,"763,3",0,"0,1",0,200,532,0
14-01-2019,10 - 11,0,"2592,1",0,"1538,3","148,9",0,0,0,0,1532,0,"506,9",0,0,0,100,0,"757,8",0,0,0,200,532,0
14-01-2019,11 - 12,0,"2405,1",0,"1736,5","24,9",0,0,0,0,1532,0,"499,4",0,0,0,100,0,"721,6",0,0,0,200,"304,5",0
14-01-2019,12 - 13,0,2489,0,"1656,2",0,0,0,0,0,1532,0,"536,4",0,"125,4",0,100,0,"651,3",0,0,0,200,0,"196,5"
14-01-2019,13 - 14,0,"2208,5",0,"1939,6",0,0,0,0,0,1532,0,"545,4",0,122,0,100,0,"578,1",0,0,0,200,"146,9",0
14-01-2019,14 - 15,0,"1991,1",0,2095,0,0,0,0,0,1532,0,"506,9",0,68,0,100,0,"611,8",0,0,0,200,"528,3",0
14-01-2019,15 - 16,0,"2199,3",0,"1942,8",0,0,0,0,0,1532,0,541,0,"37,9",0,100,0,"613,2",0,0,0,200,532,0
14-01-2019,16 - 17,0,"2867,4",0,"1199,6",150,0,0,"183,9",0,1238,0,"652,3",0,0,0,100,0,"792,8",0,0,0,200,532,0
14-01-2019,17 - 18,0,"2691,2",0,"1256,8",150,0,0,"307,3",0,"870,8",0,"717,1","11,2",0,0,100,0,"878,6",0,0,0,200,532,0
14-01-2019,18 - 19,0,3100,0,"832,5",150,0,0,"159,7",0,"1432,7",0,"663,8",0,0,0,100,0,819,"0,1",0,0,200,532,0
14-01-2019,19 - 20,0,2672,0,"1318,4","113,5",0,0,"0,1",0,1532,0,"552,5",0,0,0,100,0,"677,2",0,0,0,200,532,0
14-01-2019,20 - 21,0,"2377,3",0,1491,0,0,"132,7",0,0,1532,0,"498,1",0,150,0,100,0,691,0,0,0,200,"499,5",0
14-01-2019,21 - 22,0,"2307,1",0,1368,0,150,700,0,0,1532,0,"155,8",0,150,0,50,0,"731,3",0,0,0,200,532,0
14-01-2019,22 - 23,0,"2060,9",0,1185,0,150,700,0,0,1532,0,"334,7",0,150,0,0,0,"983,4",0,0,100,0,79,0
14-01-2019,23 - 00,0,"2192,4",0,1166,0,150,700,0,0,1532,0,"266,3",0,150,0,0,0,"597,5",0,0,100,0,0,"315,2"
15-01-2019,00 - 01,0,"1514,1",0,1887,0,150,700,0,0,1532,0,"547,7",0,150,0,50,0,"301,6",0,0,100,0,0,"378,3"
15-01-2019,01 - 02,0,"1495,1",0,1973,0,150,700,0,0,1532,0,"526,2",0,150,0,50,0,"126,5",0,0,100,0,0,723
15-01-2019,02 - 03,0,"1431,8",0,2056,0,150,700,0,0,1532,0,"506,3",0,150,0,50,0,"44,5",0,"0,1",52,0,0,723
15-01-2019,03 - 04,0,"1400,5",0,2095,0,150,700,0,0,1532,0,"550,4",0,150,0,50,0,"104,8",0,0,"69,5",0,0,723
15-01-2019,04 - 05,0,"1383,1",0,2095,0,150,700,0,0,1532,0,"571,8",0,150,0,50,0,"167,9",0,0,"49,7",0,0,723
15-01-2019,05 - 06,0,"1388,6",0,2037,0,0,"680,6",0,0,"1108,9",0,"529,3",0,"12,8",0,50,0,"345,1",0,0,0,0,0,723
15-01-2019,06 - 07,0,"1691,6",0,"1853,2",150,0,"18,1",0,0,"565,5",0,1000,"5,6",0,0,50,0,"732,5",0,0,"0,1",0,0,"109,2"
15-01-2019,07 - 08,0,"2208,6",0,"330,9",150,0,0,"286,6",0,"0,1",0,"974,3","51,1",0,0,100,0,"2144,5",0,0,0,200,"509,8",0
15-01-2019,08 - 09,0,"2606,9","1079,5",0,150,0,0,"214,4","230,5",0,0,"998,5",0,0,0,200,0,"3125,7",0,0,0,200,532,0
15-01-2019,09 - 10,0,"2207,6","921,3",0,150,0,0,"237,7","830,5",0,0,1000,36,0,0,200,0,"3340,4",0,0,0,200,532,0
15-01-2019,10 - 11,0,"2133,3","621,1",0,150,0,0,"223,1",810,0,0,1000,"13,4",0,0,200,0,"3036,2",0,0,0,200,532,0
15-01-2019,11 - 12,0,"3069,1","1161,3",0,150,0,0,"112,1",210,0,0,868,0,0,0,200,0,"2594,3","0,1",0,0,200,"145,3",0
